Country,Region,Producer,Wine name,Vintage,Unit size,WA score,Vinous score,Quantity, Offer Price 
France,Burgundy,de la Romanee-Conti,"Domaine de la Romanee-Conti, Assortment Case",2008,6x75cl,,,1," $59,867.00 "
France,Burgundy,de la Romanee-Conti,"Domaine de la Romanee-Conti, Assortment Case",2017,19x75cl,,,1," $134,887.00 "
France,Burgundy,de la Romanee-Conti,"Domaine de la Romanee-Conti, Corton Grand Cru, Prince Florent de Merode",2013,3x75cl,,92,1," $10,474.00 "
France,Burgundy,de la Romanee-Conti,"Domaine de la Romanee-Conti, Corton Grand Cru, Prince Florent de Merode",2015,1x75cl,,93,2," $3,345.00 "
France,Burgundy,de la Romanee-Conti,"Domaine de la Romanee-Conti, Grands Echezeaux Grand Cru",2004,1x75cl,,91,1," $4,937.00 "
France,Burgundy,de la Romanee-Conti,"Domaine de la Romanee-Conti, La Tache Grand Cru",2015,1x75cl,98,97,2," $7,592.00 "
France,Burgundy,de la Romanee-Conti,"Domaine de la Romanee-Conti, Richebourg Grand Cru",2005,6x75cl,94.5,98,1," $35,087.00 "
France,Burgundy,de la Romanee-Conti,"Domaine de la Romanee-Conti, Richebourg Grand Cru",2006,6x75cl,93,95,1," $23,755.00 "
France,Burgundy,de la Romanee-Conti,"Domaine de la Romanee-Conti, Richebourg Grand Cru",2010,3x75cl,95,94,1," $17,429.00 "
France,Burgundy,de la Romanee-Conti,"Domaine de la Romanee-Conti, Richebourg Grand Cru",2015,1x75cl,96,97,1," $5,206.00 "
France,Burgundy,de la Romanee-Conti,"Domaine de la Romanee-Conti, Romanee-Conti Grand Cru",2001,1x75cl,92,97,1," $25,004.00 "
France,Burgundy,de la Romanee-Conti,"Domaine de la Romanee-Conti, Romanee-Conti Grand Cru",2011,1x75cl,96,96,1," $27,708.00 "
France,Burgundy,de la Romanee-Conti,"Domaine de la Romanee-Conti, Romanee-Saint-Vivant Grand Cru, Marey-Monge",2007,1x75cl,,93,1," $2,909.00 "
France,Burgundy,de la Vougeraie,"Domaine de la Vougeraie, Bienvenues-Batard-Montrachet Grand Cru",2020,6x75cl,,94,1," $1,849.00 "
France,Burgundy,de la Vougeraie,"Domaine de la Vougeraie, Charmes-Chambertin Grand Cru, Les Mazoyeres",2015,6x75cl,93,92,1," $1,900.00 "
France,Burgundy,de la Vougeraie,"Domaine de la Vougeraie, Gevrey-Chambertin, Les Evocelles",2016,1x150cl,91,,1, $240.00 
France,Burgundy,de la Vougeraie,"Domaine de la Vougeraie, Nuits-Saint-Georges Premier Cru, Clos de Thorey",2020,6x75cl,,92,2, $597.00 
France,Burgundy,de la Vougeraie,"Domaine de la Vougeraie, Savigny-les-Beaune Premier Cru, Les Marconnets",2020,6x75cl,,88,2, $561.00 
France,Burgundy,de la Vougeraie,"Domaine de la Vougeraie, Vougeot Premier Cru, Le Clos Blanc de Vougeot",2010,6x75cl,,92,1," $1,085.00 "
France,Burgundy,de la Vougeraie,"Domaine de la Vougeraie, Vougeot Premier Cru, Le Clos Blanc de Vougeot",2018,6x75cl,92,91,1, $679.00 
France,Burgundy,de l'Arlot,"Domaine de l'Arlot, Nuits-Saint-Georges Premier Cru, Clos Arlot Blanc",2018,6x75cl,87,91,1, $842.00 
France,Burgundy,de l'Arlot,"Domaine de l'Arlot, Nuits-Saint-Georges Premier Cru, Clos des Forets Saint-Georges",2015,6x75cl,94,94,1, $830.00 
France,Burgundy,de l'Arlot,"Domaine de l'Arlot, Romanee-Saint-Vivant Grand Cru",2010,3x75cl,95,94,1," $4,607.00 "
France,Burgundy,de l'Arlot,"Domaine de l'Arlot, Romanee-Saint-Vivant Grand Cru",2019,1x75cl,94,97,1," $1,203.00 "
France,Burgundy,de Montille,"Domaine de Montille, Beaune Premier Cru, Les Greves",2016,6x75cl,,89.5,1, $818.00 
France,Burgundy,de Montille,"Domaine de Montille, Beaune Premier Cru, Les Greves",2018,12x75cl,,92,1," $1,796.00 "
France,Burgundy,de Montille,"Domaine de Montille, Corton Grand Cru, Le Clos du Roi",2017,6x75cl,91,93,1," $1,036.00 "
France,Burgundy,de Montille,"Domaine de Montille, Corton-Charlemagne Grand Cru",2015,1x150cl,91,90,1, $408.00 
France,Burgundy,de Montille,"Domaine de Montille, Corton-Charlemagne Grand Cru",2016,6x75cl,,91,1, $922.00 
France,Burgundy,de Montille,"Domaine de Montille, Corton-Charlemagne Grand Cru",2017,6x75cl,93,90,1," $1,123.00 "
France,Burgundy,de Montille,"Domaine de Montille, Meursault Premier Cru, Perrieres",2016,6x75cl,,92,1," $1,109.00 "
France,Burgundy,de Montille,"Domaine de Montille, Pommard Premier Cru, Les Pezerolles",2013,1x75cl,,87.5,6, $138.00 
France,Burgundy,de Montille,"Domaine de Montille, Puligny-Montrachet Premier Cru, Le Cailleret",2013,6x75cl,,91,1, $814.00 
France,Burgundy,de Montille,"Domaine de Montille, Vosne-Romanee Premier Cru, Aux Malconsorts",2007,6x75cl,,93,1," $3,484.00 "
France,Burgundy,de Montille,"Domaine de Montille, Vosne-Romanee Premier Cru, Aux Malconsorts Christiane",2011,6x75cl,,93,1," $5,264.00 "
France,Burgundy,Denis Mortet,"Domaine Denis Mortet, Bonnes Mares Grand Cru",2016,6x75cl,96,94,1," $8,344.00 "
France,Burgundy,des Heritiers Louis Jadot,"Domaine des Heritiers Louis Jadot, Corton Grand Cru, Les Pougets",2020,6x75cl,,95,1, $716.00 
France,Burgundy,des Lambrays,"Domaine des Lambrays, Clos des Lambrays Grand Cru",2008,6x75cl,93,93,1," $2,058.00 "
France,Burgundy,des Lambrays,"Domaine des Lambrays, Clos des Lambrays Grand Cru",2010,12x75cl,94,94,1," $5,240.00 "
France,Burgundy,des Lambrays,"Domaine des Lambrays, Clos des Lambrays Grand Cru",2014,12x75cl,94,93,1," $4,679.00 "
France,Burgundy,des Lambrays,"Domaine des Lambrays, Clos des Lambrays Grand Cru",2014,6x75cl,94,93,1," $1,726.00 "
France,Burgundy,des Lambrays,"Domaine des Lambrays, Clos des Lambrays Grand Cru",2018,1x75cl,92,97,1, $388.00 
France,Burgundy,des Lambrays,"Domaine des Lambrays, Morey-Saint-Denis",2014,6x75cl,,88,2, $790.00 
France,Burgundy,des Lambrays,"Domaine des Lambrays, Morey-Saint-Denis",2015,6x75cl,,90,2, $873.00 
France,Burgundy,des Lambrays,"Domaine des Lambrays, Morey-Saint-Denis Premier Cru, Loups",2014,6x75cl,87,88,1," $1,170.00 "
France,Burgundy,des Lambrays,"Domaine des Lambrays, Puligny-Montrachet Premier Cru, Les Folatieres",2020,6x75cl,,90,1," $2,205.00 "
France,Burgundy,des Perdrix,"Domaine des Perdrix, Vosne-Romanee",2017,6x75cl,,,2, $642.00 
France,Burgundy,d'Eugenie,"Domaine d'Eugenie, Clos de Vougeot Grand Cru",2012,6x75cl,95,94,2," $1,873.00 "
France,Burgundy,d'Eugenie,"Domaine d'Eugenie, Clos de Vougeot Grand Cru",2015,6x75cl,94,94,1," $2,668.00 "
France,Burgundy,d'Eugenie,"Domaine d'Eugenie, Clos de Vougeot Grand Cru",2017,6x75cl,93,94,4," $1,773.00 "
France,Burgundy,d'Eugenie,"Domaine d'Eugenie, Echezeaux Grand Cru",2017,6x75cl,91,92,1," $3,877.00 "
France,Burgundy,Domaine des Heritiers Louis Jadot,"Maison Domaine des Heritiers Louis Jadot, Chevalier-Montrachet Grand Cru, Les Demoiselles",2019,3x75cl,95,93,2," $1,772.00 "
France,Burgundy,Domaine des Heritiers Louis Jadot,"Maison Domaine des Heritiers Louis Jadot, Chevalier-Montrachet Grand Cru, Les Demoiselles",2020,3x75cl,,94,1," $1,379.00 "
France,Burgundy,Drouhin Laroze,"Domaine Drouhin Laroze, Bonnes Mares Grand Cru",2009,6x75cl,,,1," $1,162.00 "
France,Burgundy,Drouhin Laroze,"Domaine Drouhin Laroze, Clos de Vougeot Grand Cru",2010,6x75cl,,,1," $1,307.00 "
France,Burgundy,Drouhin Laroze,"Domaine Drouhin Laroze, Clos de Vougeot Grand Cru",2015,6x75cl,,,8, $902.00 
France,Burgundy,Drouhin Laroze,"Domaine Drouhin Laroze, Gevrey-Chambertin Premier Cru, Au Closeau",2018,6x75cl,,90,2, $581.00 
France,Burgundy,Drouhin Laroze,"Domaine Drouhin Laroze, Gevrey-Chambertin Premier Cru, Au Closeau",2019,3x150cl,,89,1, $630.00 
France,Burgundy,Drouhin-Laroze,"Domaine Drouhin-Laroze, Gevrey-Chambertin, Dix Climats",2019,6x75cl,,86,2, $419.00 
France,Burgundy,Drouhin-Vaudon,"Drouhin-Vaudon, Chablis Grand Cru, Preuses",2018,6x75cl,,91,2, $504.00 
France,Burgundy,du Comte Liger Belair,"Domaine du Comte Liger Belair, La Romanee Grand Cru",2009,3x75cl,97,92,1," $25,738.00 "
France,Burgundy,du Comte Liger Belair,"Domaine du Comte Liger Belair, La Romanee Grand Cru",2010,6x75cl,97,98,1," $62,540.00 "
France,Burgundy,du Comte Liger Belair,"Domaine du Comte Liger Belair, La Romanee Grand Cru",2011,6x75cl,95,96,2," $48,116.00 "
France,Burgundy,du Comte Liger Belair,"Domaine du Comte Liger Belair, La Romanee Grand Cru",2013,3x75cl,97,95,2," $21,232.00 "
France,Burgundy,du Comte Liger Belair,"Domaine du Comte Liger Belair, La Romanee Grand Cru",2014,6x75cl,97,94,1," $57,101.00 "
France,Burgundy,du Comte Liger Belair,"Domaine du Comte Liger Belair, Nuits-Saint-Georges Premier Cru, Cras",2010,3x75cl,,93,1," $6,931.00 "
France,Burgundy,Dugat-Py,"Bernard Dugat-Py, Charmes-Chambertin Grand Cru",2011,2x75cl,,93,1," $1,204.00 "
France,Burgundy,Dugat-Py,"Bernard Dugat-Py, Gevrey-Chambertin Premier Cru, Lavaux Saint-Jacques",2015,6x75cl,96,94,1," $2,278.00 "
France,Burgundy,Dugat-Py,"Bernard Dugat-Py, Gevrey-Chambertin Premier Cru, Petite Chapelle Non Filtre",2015,6x75cl,92,92,1," $1,494.00 "
France,Burgundy,Dugat-Py,"Dugat-Py, Gevrey-Chambertin Premier Cru, Champeaux",2020,6x75cl,,,2," $2,308.00 "
France,Burgundy,Dugat-Py,"Dugat-Py, Gevrey-Chambertin Premier Cru, Petite Chapelle Vieilles Vignes",2019,3x75cl,94,93,1," $1,648.00 "
France,Burgundy,Dugat-Py,"Dugat-Py, Gevrey-Chambertin, Cuvee Coeur de Roy Tres Vieilles Vignes",2019,12x75cl,,89,1," $2,231.00 "
France,Burgundy,Dujac,"Domaine Dujac, Chambolle-Musigny",2011,6x75cl,85,89,1," $1,694.00 "
France,Burgundy,Dujac,"Domaine Dujac, Chambolle-Musigny",2017,6x75cl,88,88,4," $1,523.00 "
France,Burgundy,Dujac,"Domaine Dujac, Charmes-Chambertin Grand Cru",2010,6x75cl,94,93,1," $5,322.00 "
France,Burgundy,Dujac,"Domaine Dujac, Clos de la Roche Grand Cru",2010,3x75cl,94,96,1," $4,694.00 "
France,Burgundy,Dujac,"Domaine Dujac, Clos Saint-Denis Grand Cru",2002,6x75cl,90,95,1," $18,035.00 "
France,Burgundy,Dujac,"Domaine Dujac, Clos Saint-Denis Grand Cru",2013,6x75cl,94,94,1," $7,507.00 "
France,Burgundy,Dujac,"Domaine Dujac, Gevrey-Chambertin Premier Cru, Aux Combottes",2010,12x37.5cl,91,91,1," $3,620.00 "
France,Burgundy,Dujac,"Domaine Dujac, Gevrey-Chambertin Premier Cru, Aux Combottes",2013,3x75cl,88,91,1," $1,854.00 "
France,Burgundy,Dujac,"Domaine Dujac, Puligny-Montrachet Premier Cru, Les Combettes",2018,1x75cl,93,92,1, $433.00 
France,Burgundy,Dujac,"Domaine Dujac, Vosne-Romanee Premier Cru, Aux Malconsorts",2009,1x75cl,94,94,1," $1,256.00 "
France,Burgundy,Dujac,"Domaine Dujac, Vosne-Romanee Premier Cru, Les Beaux Monts",2011,6x75cl,89,93,1," $2,661.00 "
France,Burgundy,Dujac,"Domaine Dujac, Vosne-Romanee Premier Cru, Les Beaux Monts",2016,6x75cl,93,93,1," $3,375.00 "
France,Burgundy,Duroche,"Domaine Duroche, Bourgogne, Rouge",2019,6x75cl,,88,2, $522.00 
France,Burgundy,Duroche,"Domaine Duroche, Chambertin-Clos de Beze Grand Cru",2017,3x75cl,95,95,1," $4,645.00 "
France,Burgundy,Duroche,"Domaine Duroche, Charmes-Chambertin Grand Cru",2013,6x75cl,93,92,2," $3,181.00 "
France,Burgundy,Duroche,"Domaine Duroche, Gevrey-Chambertin",2018,12x75cl,,90,1," $1,651.00 "
France,Burgundy,Duroche,"Domaine Duroche, Gevrey-Chambertin",2019,6x75cl,95,87,2, $696.00 
France,Burgundy,Duroche,"Domaine Duroche, Gevrey-Chambertin Premier Cru, Champeaux",2017,6x75cl,90,93,1," $3,025.00 "
France,Burgundy,Duroche,"Domaine Duroche, Gevrey-Chambertin Premier Cru, Estournelles-Saint-Jacques",2014,6x75cl,92,,2," $1,715.00 "
France,Burgundy,Duroche,"Domaine Duroche, Gevrey-Chambertin Premier Cru, Lavaut Saint-Jacques Vieilles Vignes",2018,6x75cl,95,95,2," $5,531.00 "
France,Burgundy,Duroche,"Domaine Duroche, Gevrey-Chambertin, Au Closeau",2016,6x75cl,,,2, $852.00 
France,Burgundy,Duroche,"Domaine Duroche, Gevrey-Chambertin, Au Closeau",2018,12x75cl,,,3," $1,976.00 "
France,Burgundy,Duroche,"Domaine Duroche, Gevrey-Chambertin, Champ",2018,6x75cl,90,90,1, $977.00 
France,Burgundy,Duroche,"Domaine Duroche, Vosne-Romanee",2018,3x150cl,,88,2, $822.00 
France,Burgundy,Etienne Sauzet,"Etienne Sauzet, Bienvenues-Batard-Montrachet Grand Cru",2017,3x75cl,,92,1," $2,808.00 "
France,Burgundy,Etienne Sauzet,"Etienne Sauzet, Bienvenues-Batard-Montrachet Grand Cru",2019,1x75cl,94,96,1, $955.00 
France,Burgundy,Etienne Sauzet,"Etienne Sauzet, Chevalier-Montrachet Grand Cru",2019,1x75cl,92,94,1, $981.00 
France,Burgundy,Etienne Sauzet,"Etienne Sauzet, Montrachet Grand Cru",2017,1x75cl,,91,1," $1,573.00 "
France,Burgundy,Etienne Sauzet,"Etienne Sauzet, Montrachet Grand Cru",2018,1x75cl,95,94,1," $1,496.00 "
France,Burgundy,Etienne Sauzet,"Etienne Sauzet, Puligny-Montrachet Premier Cru, Les Perrieres",2017,6x75cl,,92,2," $1,756.00 "
France,Burgundy,Faiveley,"Domaine Faiveley, Batard-Montrachet Grand Cru",2020,6x75cl,,95,1," $2,927.00 "
France,Burgundy,Faiveley,"Domaine Faiveley, Beaune Premier Cru, A l'Ecu",2019,6x75cl,,90,1," $1,018.00 "
France,Burgundy,Faiveley,"Domaine Faiveley, Chambertin-Clos de Beze Grand Cru",2000,12x75cl,,91,1," $8,051.00 "
France,Burgundy,Faiveley,"Domaine Faiveley, Charmes-Chambertin Grand Cru",2017,6x75cl,,91,2, $981.00 
France,Burgundy,Faiveley,"Domaine Faiveley, Charmes-Chambertin Grand Cru",2018,6x75cl,94,90,5," $1,390.00 "
France,Burgundy,Faiveley,"Domaine Faiveley, Clos de Vougeot Grand Cru",2018,6x75cl,94,,2, $901.00 
France,Burgundy,Faiveley,"Domaine Faiveley, Clos de Vougeot Grand Cru",2021,6x75cl,,89,3," $2,019.00 "
France,Burgundy,Faiveley,"Domaine Faiveley, Corton Grand Cru, Clos des Cortons Faiveley",2017,6x75cl,93,92,1, $936.00 
France,Burgundy,Faiveley,"Domaine Faiveley, Corton Grand Cru, Clos des Cortons Faiveley",2021,6x75cl,,93,1," $1,350.00 "
France,Burgundy,Faiveley,"Domaine Faiveley, Gevrey-Chambertin Premier Cru, Combe au Moine",2019,6x75cl,,,1, $873.00 
France,Burgundy,Faiveley,"Domaine Faiveley, Gevrey-Chambertin Premier Cru, Les Cazetiers",2016,6x75cl,94,94,1, $888.00 
France,Burgundy,Faiveley,"Domaine Faiveley, Gevrey-Chambertin Premier Cru, Les Cazetiers",2017,6x75cl,91,92,2, $770.00 
France,Burgundy,Faiveley,"Domaine Faiveley, Gevrey-Chambertin Premier Cru, Les Cazetiers",2019,3x150cl,94,93,1, $803.00 
France,Burgundy,Faiveley,"Domaine Faiveley, Gevrey-Chambertin Premier Cru, Les Cazetiers",2019,6x75cl,94,93,1, $959.00 
France,Burgundy,Faiveley,"Domaine Faiveley, Gevrey-Chambertin Premier Cru, Les Cazetiers",2020,6x75cl,,92,1, $803.00 
France,Burgundy,Faiveley,"Domaine Faiveley, Latricieres-Chambertin Grand Cru",2017,6x75cl,93,94,1," $1,545.00 "
France,Burgundy,Faiveley,"Domaine Faiveley, Mazis-Chambertin Grand Cru",2017,6x75cl,94,95,3," $1,164.00 "
France,Burgundy,Faiveley,"Domaine Faiveley, Mazis-Chambertin Grand Cru",2018,6x75cl,93,95,2," $1,427.00 "
France,Burgundy,Faiveley,"Domaine Faiveley, Mazis-Chambertin Grand Cru",2019,6x75cl,94,,1," $1,542.00 "
France,Burgundy,Faiveley,"Domaine Faiveley, Mazis-Chambertin Grand Cru",2020,6x75cl,,94,1," $1,993.00 "
France,Burgundy,Faiveley,"Domaine Faiveley, Nuits-Saint-Georges Premier Cru, Les Damodes",2019,6x75cl,93,90,1," $1,105.00 "
France,Burgundy,Faiveley,"Domaine Faiveley, Nuits-Saint-Georges Premier Cru, Les Damodes",2021,6x75cl,,91,1, $830.00 
France,Burgundy,Faiveley,"Domaine Faiveley, Nuits-Saint-Georges Premier Cru, Les Porrets-Saint-Georges",2018,6x75cl,,90,1, $516.00 
France,Burgundy,Faiveley,"Domaine Faiveley, Nuits-Saint-Georges Premier Cru, Les Saints-Georges",2018,6x75cl,,93,1, $967.00 
France,Burgundy,Faiveley,"Domaine Faiveley, Pommard Premier Cru, Les Rugiens",2021,6x75cl,,,1, $910.00 
France,Burgundy,Faiveley,"Domaine Faiveley, Volnay Premier Cru, Fremiets",2020,6x75cl,,,1, $831.00 
France,Burgundy,Fernand & Laurent Pillot,"Fernand & Laurent Pillot, Chassagne-Montrachet Premier Cru, Morgeot Blanc",2020,12x75cl,,,1," $1,687.00 "
France,Burgundy,Fontaine-Gagnard,"Domaine Fontaine-Gagnard, Chassagne-Montrachet Premier Cru, Cailleret",2015,6x75cl,,92,1," $1,284.00 "
France,Burgundy,Fontaine-Gagnard,"Domaine Fontaine-Gagnard, Chassagne-Montrachet Premier Cru, Les Vergers",2019,6x75cl,,91,4, $919.00 
France,Burgundy,Fourrier,"Domaine Fourrier, Gevrey-Chambertin, Vieille Vigne",2008,6x75cl,,90,1," $1,807.00 "
France,Burgundy,Fourrier,"Domaine Fourrier, Gevrey-Chambertin, Vieille Vigne",2018,12x75cl,,87,1," $2,241.00 "
France,Burgundy,Fourrier,"Domaine Fourrier, Griotte-Chambertin Grand Cru, Vieille Vigne",2019,1x75cl,,,1," $1,227.00 "
France,Burgundy,Francois Bertheau,"Domaine Francois Bertheau, Chambolle-Musigny",2019,12x75cl,,,1," $1,476.00 "
France,Burgundy,Francois Bertheau,"Domaine Francois Bertheau, Chambolle-Musigny Premier Cru",2018,12x75cl,,,3," $1,809.00 "
France,Burgundy,Francois Bertheau,"Domaine Francois Bertheau, Chambolle-Musigny Premier Cru, Les Charmes",2011,6x75cl,,,2, $885.00 
France,Burgundy,Francois Carillon,"Francois Carillon, Chassagne-Montrachet",2019,12x75cl,,,1," $1,583.00 "
France,Burgundy,Francois Carillon,"Francois Carillon, Chassagne-Montrachet Premier Cru",2019,6x75cl,,,1, $825.00 
France,Burgundy,Francois Carillon,"Francois Carillon, Puligny-Montrachet",2017,12x75cl,90,,2," $1,527.00 "
France,Burgundy,Francois Carillon,"Francois Carillon, Puligny-Montrachet",2018,12x75cl,88,,3," $1,614.00 "
France,Burgundy,Francois Carillon,"Francois Carillon, Puligny-Montrachet",2019,12x75cl,,,2," $1,347.00 "
France,Burgundy,Francois Carillon,"Francois Carillon, Puligny-Montrachet",2019,6x75cl,,,2, $815.00 
France,Burgundy,Francois Carillon,"Francois Carillon, Puligny-Montrachet Premier Cru, Champ Gain",2017,12x75cl,92,93,1," $1,886.00 "
France,Burgundy,Francois Carillon,"Francois Carillon, Puligny-Montrachet Premier Cru, Champ Gain",2019,6x75cl,,92,3, $802.00 
France,Burgundy,Francois Carillon,"Francois Carillon, Puligny-Montrachet Premier Cru, Les Combettes",2018,12x75cl,92,92,1," $2,510.00 "
France,Burgundy,Francois Carillon,"Francois Carillon, Puligny-Montrachet Premier Cru, Les Combettes",2018,3x150cl,92,92,1," $1,196.00 "
France,Burgundy,Francois Carillon,"Francois Carillon, Puligny-Montrachet Premier Cru, Les Combettes",2019,6x75cl,,,1," $1,384.00 "
France,Burgundy,Francois Carillon,"Francois Carillon, Puligny-Montrachet, Clos Vieux Chateau",2019,12x75cl,,,1," $1,260.00 "
France,Burgundy,Francois Carillon,"Francois Carillon, Puligny-Montrachet, Les Enseigneres",2019,6x75cl,,,1," $1,306.00 "
France,Burgundy,Francois Raveneau,"Domaine Francois Raveneau, Chablis Premier Cru, Butteaux",2016,12x75cl,93,92,1," $5,594.00 "
France,Burgundy,Francois Raveneau,"Domaine Francois Raveneau, Chablis Premier Cru, Foret",2017,6x75cl,92,92,1," $3,224.00 "
France,Burgundy,Frederic Magnien,"Frederic Magnien, Chambertin-Clos de Beze Grand Cru",2019,6x75cl,,,6," $4,025.00 "
France,Burgundy,Frederic Magnien,"Frederic Magnien, Chambolle-Musigny",2017,6x75cl,,,2, $707.00 
France,Burgundy,Frederic Magnien,"Frederic Magnien, Chambolle-Musigny Premier Cru, Les Baudes",2013,12x75cl,91,90,1," $1,128.00 "
France,Burgundy,Frederic Magnien,"Frederic Magnien, Chambolle-Musigny Premier Cru, Les Feusselottes",2015,12x75cl,,91,1," $1,347.00 "
France,Burgundy,Frederic Magnien,"Frederic Magnien, Chambolle-Musigny Premier Cru, Les Feusselottes",2018,6x75cl,,,2, $873.00 
France,Burgundy,Frederic Magnien,"Frederic Magnien, Clos de Vougeot Grand Cru",2014,12x75cl,,,1," $2,489.00 "
France,Burgundy,Frederic Magnien,"Frederic Magnien, Clos de Vougeot Grand Cru",2018,6x75cl,,,1," $1,205.00 "
France,Burgundy,Frederic Magnien,"Frederic Magnien, Clos de Vougeot Grand Cru",2019,6x75cl,,,2," $1,577.00 "
France,Burgundy,Frederic Magnien,"Frederic Magnien, Morey-Saint-Denis Premier Cru, Clos Baulet",2013,12x75cl,,,3," $1,254.00 "
France,Burgundy,Frederic Magnien,"Frederic Magnien, Morey-Saint-Denis Premier Cru, Clos Baulet",2014,12x75cl,,88,1," $1,278.00 "
France,Burgundy,Frederic Magnien,"Frederic Magnien, Morey-Saint-Denis Premier Cru, Les Ruchots",2015,12x75cl,,91,3," $1,476.00 "
France,Burgundy,Geantet-Pansiot,"Geantet-Pansiot, Charmes-Chambertin Grand Cru",2016,1x75cl,,,3, $280.00 
France,Burgundy,Georges Chicotot,"Domaine Georges Chicotot, Nuits-Saint-Georges Premier Cru, Les Saint-Georges",2012,6x75cl,,,1, $736.00 
France,Burgundy,Georges Chicotot,"Domaine Georges Chicotot, Nuits-Saint-Georges Premier Cru, Les Vaucrains",2012,6x75cl,,,1, $806.00 
France,Burgundy,Georges Lignier et Fils,"Georges Lignier et Fils, Bonnes Mares Grand Cru",2019,6x75cl,,,1," $1,475.00 "
France,Burgundy,Georges Lignier et Fils,"Georges Lignier et Fils, Chambolle-Musigny",2019,6x75cl,,87,1, $555.00 
France,Burgundy,Georges Lignier et Fils,"Georges Lignier et Fils, Clos de la Roche Grand Cru",2019,6x75cl,,88,2," $1,448.00 "
France,Burgundy,Georges Lignier et Fils,"Georges Lignier et Fils, Clos Saint-Denis Grand Cru",2019,6x75cl,,88,3, $883.00 
France,Burgundy,Georges Lignier et Fils,"Georges Lignier et Fils, Clos Saint-Denis Grand Cru",2020,6x75cl,,92,1," $1,224.00 "
France,Burgundy,Georges Lignier et Fils,"Georges Lignier et Fils, Clos Saint-Denis Grand Cru",2021,6x75cl,,,1," $1,276.00 "
France,Burgundy,Georges Lignier et Fils,"Georges Lignier et Fils, Gevrey-Chambertin",2019,6x75cl,,88,1, $418.00 
France,Burgundy,Georges Lignier et Fils,"Georges Lignier et Fils, Gevrey-Chambertin",2021,6x75cl,,,1, $414.00 
France,Burgundy,Georges Lignier et Fils,"Georges Lignier et Fils, Gevrey-Chambertin Premier Cru, Aux Combottes",2017,6x75cl,,,2, $593.00 
France,Burgundy,Georges Lignier et Fils,"Georges Lignier et Fils, Gevrey-Chambertin Premier Cru, Aux Combottes",2019,6x75cl,,90,1, $628.00 
France,Burgundy,Georges Lignier et Fils,"Georges Lignier et Fils, Gevrey-Chambertin Premier Cru, Aux Combottes",2021,6x75cl,,,1," $1,025.00 "
France,Burgundy,Georges Mugneret Gibourg,"Domaine Georges Mugneret Gibourg, Chambolle-Musigny Premier Cru, Les Feusselottes",2019,6x75cl,94,94,1," $5,182.00 "
France,Burgundy,Georges Noellat,"Georges Noellat, Echezeaux Grand Cru",2017,12x75cl,93,93,1," $6,554.00 "
France,Burgundy,Georges Noellat,"Georges Noellat, Echezeaux Grand Cru",2018,6x75cl,94,92,1," $4,837.00 "
France,Burgundy,Georges Noellat,"Georges Noellat, Grands Echezeaux Grand Cru",2010,6x75cl,,,1," $4,797.00 "
